Emprestimo_pessoal,Emprestimo_consignado,Emprestimo_limite_especial,Emprestimo_educacao,Emprestimo_viagem,InvestimentoCDB,InvestimentoFundos,InvestimentoFundos_cambiais,InvestimentoFundos_commodities,InvestimentoLCI,InvestimentoLCA,InvestimentoPoupanca,InvestimentoFundosMultimercado,InvestimentoTesouroDireto,Idade,Renda,Regiao,Genero,seguroauto,segurovidaEmp,segurovidaPF,SeguroResidencial,AGE_RANGE,INCOME_RANGE,tipo_financiamiento
0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.765885742346991,1.6869425701906253,4,1.0,0,0,0,0,5,5,1
0,0,0,0,0,1,0,1,1,0,0,0,0,1,-1.0665479672738774,1.6883665542275597,4,0.0,1,1,1,1,3,5,3
1,1,1,0,0,1,0,0,0,0,0,0,0,0,-0.8157979384465566,1.6895275902755122,0,0.0,0,1,1,1,1,5,0
0,0,0,1,0,1,0,0,0,0,0,1,0,0,-0.683859895585035,1.6925991276540164,4,0.0,0,0,0,1,0,5,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.3392465511169875,1.6942034914708295,3,1.0,0,0,0,0,3,5,3
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.64957811654431,1.6958828018159013,1,1.0,0,0,0,0,2,5,3
0,0,0,1,1,1,1,1,1,1,0,1,0,1,1.0205797633840572,1.6989657717156657,0,0.0,0,0,0,0,5,5,3
0,0,0,0,1,1,0,0,0,1,0,0,0,0,1.512764554854637,1.7000251853524213,4,0.0,0,1,0,0,8,5,0
0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.462885538650891,1.7008254618406162,3,1.0,0,0,0,0,8,5,3
0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.6486827569038935,1.7031081552521854,4,0.0,0,0,0,0,3,5,3
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.2650993255746354,1.7033114000745841,4,1.0,0,0,0,1,3,5,3
0,0,0,0,0,1,0,1,1,0,0,0,0,1,0.2572360417192587,1.7037089977584023,4,0.0,0,0,0,0,5,5,3
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.8353753347973124,1.7041840825307597,2,1.0,0,0,0,0,5,5,3
0,0,0,0,0,1,1,0,0,0,0,0,0,0,2.516188091354104,1.7042272720555192,4,1.0,0,0,0,0,3,5,3
0,0,0,0,0,0,0,1,1,0,0,1,1,1,-0.7283191205544183,1.7049729264976947,4,1.0,0,0,0,0,2,5,3
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5215355486324866,1.7062762339213304,4,1.0,0,0,0,0,3,5,3
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.16086537883324367,1.7095345024804125,4,0.0,0,0,0,0,2,5,3
0,0,0,0,0,0,1,1,1,0,1,0,0,0,-0.22546411509118647,1.7128321497238355,4,1.0,0,0,0,0,5,5,2
0,0,0,0,0,1,1,1,1,1,1,1,0,0,-1.4236613990755695,1.7131535305992547,3,1.0,0,0,0,0,3,5,3
0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.1691520838788048,1.714796002820266,4,1.0,0,0,0,1,2,5,3
0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.5128977563527205,1.7148175975826456,4,1.0,0,0,0,1,3,5,3
1,1,1,0,0,0,0,0,1,0,0,1,1,0,-0.2540027033096282,1.7153104662769643,4,0.0,1,1,1,1,2,5,0
0,1,0,0,0,0,1,1,0,0,0,1,0,0,-0.7856503497054131,1.7155772251063617,3,0.0,0,0,0,0,0,5,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3040664253536753,1.7156826583579818,4,0.0,1,0,0,0,5,5,3
1,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.8408644729054848,1.71820416443587,4,1.0,0,0,0,0,4,5,3
0,0,0,1,1,1,1,1,1,1,1,0,1,0,-0.19362284158930407,1.7190857388530252,4,0.0,0,0,0,0,1,5,2
1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.2837268708605871,1.7202493154612606,3,1.0,1,1,1,1,1,5,3
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.822164593663553,1.7215856501685336,4,1.0,0,0,1,0,3,5,3
0,1,0,0,0,1,1,1,1,1,1,1,0,0,0.40594156371209045,1.7232789335951435,3,1.0,0,1,0,0,2,5,3
0,0,0,0,0,0,0,0,0,1,0,1,1,1,1.4390892677625167,1.7238429379773024,2,1.0,0,0,0,0,3,5,1
0,0,0,0,0,1,0,1,1,1,1,1,1,1,-0.39305422216625135,1.7241744810938389,3,0.0,1,0,0,1,6,5,0
0,0,0,0,0,0,0,0,1,0,0,1,1,1,-0.14094924553033975,1.7242506979022403,3,1.0,0,0,0,1,2,5,3
0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.8738913257398838,1.7242646709837783,3,0.0,0,0,0,0,6,5,3
0,0,1,1,1,0,1,1,0,1,0,0,1,0,0.6358592699823283,1.724302779387979,4,0.0,1,1,1,1,0,6,3
0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.34004188915513894,1.7302349876417495,0,1.0,0,0,0,0,5,5,3
0,0,0,0,0,1,0,0,1,1,0,0,0,1,-0.2376586453685028,1.7305220709533888,4,0.0,1,1,1,1,5,5,3
1,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.16991125493896633,1.732170894575099,0,0.0,1,1,1,1,1,5,0
0,0,0,0,0,0,1,0,0,1,0,0,0,1,-1.5950622968622958,1.7327120339147382,0,0.0,0,0,0,0,3,5,3
1,1,1,0,0,1,0,0,0,0,0,0,1,1,0.0010662216575753104,1.7329025759357366,4,1.0,0,0,1,1,3,5,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.5089022598007578,1.733442444995233,2,1.0,1,1,1,1,4,5,1
0,1,0,0,0,0,0,1,0,1,1,0,0,0,-0.5843559158916537,1.7346250758055677,4,1.0,1,0,0,0,6,5,0
0,0,0,1,1,1,1,1,1,1,0,0,0,0,2.4409884879773185,1.7356527324388218,3,1.0,0,0,0,0,2,5,3
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.46869258409744824,1.7365000092921992,4,0.0,0,0,0,0,7,5,3
0,0,0,0,0,1,0,1,0,0,0,1,0,1,-0.7575351826771556,1.7369573101425952,4,1.0,1,0,0,1,6,5,3
0,0,0,0,0,1,0,0,0,0,0,1,0,1,-0.2672134444433877,1.7388182705476862,1,0.0,0,0,0,0,1,5,3
0,0,0,0,0,1,0,0,0,0,0,0,0,1,-1.2832549324103557,1.7391117052600245,4,1.0,0,1,0,1,6,5,3
0,0,0,0,0,1,1,1,1,1,1,1,0,0,-0.46766103587677804,1.7399653335141008,0,0.0,1,1,1,1,7,5,3
1,1,1,0,1,1,0,0,0,1,0,1,0,0,-1.0971189772052052,1.7414947508026528,2,1.0,0,0,1,1,6,5,0
0,0,0,0,0,1,1,0,0,0,0,0,0,1,-1.609712670042683,1.7431562772257656,2,0.0,0,0,0,0,1,5,3
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.002272630603855,1.7448991015778361,4,0.0,0,1,0,0,4,5,3
0,0,0,0,0,1,0,0,0,0,0,0,0,1,-1.0833154464051873,1.745003264549316,4,1.0,0,0,0,0,2,5,1
0,0,0,0,0,0,0,0,0,0,0,1,0,1,-0.41083791215400467,1.7485905356646587,4,0.0,0,0,0,0,1,5,3
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.007574557704361,1.7496296248191727,1,0.0,0,0,0,0,7,5,3
1,1,1,0,1,1,0,0,0,1,0,0,0,0,-0.44835302960436013,1.750109790712091,4,1.0,1,1,1,1,2,5,0
0,0,1,0,0,0,0,0,0,1,0,1,0,1,-1.5117330066339663,1.7512898809621453,2,1.0,0,1,0,0,0,5,3
0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.1793141924432358,1.751749722372822,0,0.0,0,0,0,0,7,5,3
1,0,0,1,1,1,1,1,1,1,0,1,0,0,0.5554939280852913,1.75399176681991,4,1.0,0,0,0,0,1,5,3
0,0,0,0,0,1,0,0,0,0,1,0,1,0,-1.4934412112179918,1.757438036839715,4,0.0,0,0,0,0,1,5,1
1,1,1,0,0,0,0,0,0,0,1,1,0,0,-1.6794924821851054,1.7576438222223918,0,0.0,1,1,1,1,2,5,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,-0.09310265103948005,1.7586689382953675,4,1.0,0,0,0,1,6,5,1
1,1,1,1,1,0,0,1,1,0,0,0,0,0,-1.275633350987033,1.76021232866546,2,1.0,1,1,1,1,4,5,0
0,1,0,0,1,0,1,1,1,1,0,0,0,0,-0.5293111611676558,1.7604143032077186,4,1.0,0,0,0,0,0,5,3
0,0,0,1,1,1,1,1,1,1,0,1,0,0,0.9561350582379606,1.7618332061240918,4,0.0,0,0,0,1,8,5,3
1,0,0,0,0,1,0,0,0,0,0,0,0,1,1.684419505355474,1.7625966444882286,4,0.0,1,0,0,0,7,5,3
0,0,0,0,0,0,1,0,0,0,1,0,0,0,-0.34258241629624664,1.7632927580049438,3,1.0,0,0,0,0,5,5,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.353930104193194,1.7640091960039006,4,1.0,0,0,0,0,3,5,2
0,0,0,0,0,0,0,1,1,1,1,1,1,1,-1.6040388260942093,1.7661115096355908,0,1.0,0,1,0,0,3,5,3
1,1,1,0,0,1,0,0,0,1,0,0,0,0,1.0620750400221477,1.7665281615215083,0,1.0,1,1,1,1,0,5,0
0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.47301148023733136,1.767278897084245,3,1.0,0,0,0,0,3,5,3
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.29746105478679585,1.7673030324069052,2,0.0,0,0,1,1,5,5,3
0,0,0,1,1,1,1,1,1,1,0,0,0,1,0.08947656616811969,1.7692021012161943,2,0.0,0,0,0,0,1,5,3
0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.18898054586150123,1.7708648979194475,2,1.0,1,1,1,1,3,5,3
0,0,0,1,1,1,1,1,1,1,0,1,0,1,1.5134420287589325,1.7720589612510398,3,0.0,0,0,0,0,7,5,3
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.033754337539826124,1.7725861275091384,4,1.0,0,0,0,0,4,5,3
0,1,1,0,0,1,1,0,0,0,0,1,0,0,1.3517798183464513,1.7727258583245384,1,1.0,0,0,0,0,6,5,3
1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.7227452982082088,1.7763105888796007,0,0.0,0,1,0,1,3,5,3
1,0,0,0,1,0,1,0,1,0,0,0,1,0,0.6717653869099831,1.7770409999600956,4,1.0,0,0,0,0,1,5,3
0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.7459487794303249,1.7774652735268544,4,0.0,0,0,0,0,4,5,3
0,0,0,0,0,0,0,0,1,0,1,1,0,0,-0.2462964376482684,1.7796463445272241,4,1.0,0,0,0,0,5,5,3
0,0,0,0,0,0,1,0,0,0,1,1,0,0,1.916623686052709,1.7835880238016235,3,1.0,0,0,0,0,5,5,3
0,0,0,0,0,0,0,1,0,0,1,0,1,1,-0.22393979880652184,1.7841164603398598,0,0.0,0,0,0,0,2,5,3
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0017436955618702961,1.7849446829911357,4,0.0,0,0,0,0,1,5,3
0,0,0,0,0,0,1,0,0,0,1,0,0,0,-1.5372229622830795,1.7865973174532692,4,0.0,0,0,0,0,4,5,3
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5892829390620226,1.7868844007649063,2,1.0,0,0,0,0,0,5,3
0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1.4726935728989463,1.7897336391189125,3,0.0,0,0,0,0,4,5,3
1,1,1,0,1,0,1,0,0,0,0,0,0,0,0.34098875313777244,1.7915996806445644,4,1.0,1,1,1,1,6,5,0
0,0,0,0,0,0,0,1,1,1,1,1,1,1,-0.962894459916687,1.7916847894139427,1,1.0,0,1,0,0,6,5,1
0,0,0,0,0,0,0,1,1,1,1,1,1,1,-0.889727278252788,1.7924088490937389,3,1.0,0,0,0,0,5,5,3
0,0,0,0,0,1,0,0,1,0,1,0,0,0,0.9819637508392213,1.7937680488435317,4,0.0,0,0,0,0,6,5,1
0,0,1,0,0,0,1,1,0,0,0,0,0,1,0.6088449980485512,1.797253697547675,4,1.0,0,0,0,0,6,5,3
0,0,0,1,1,1,1,1,1,1,0,0,0,0,-0.8274843632956517,1.7984655448012286,3,1.0,0,0,0,0,3,5,1
0,0,0,0,1,0,0,1,0,0,1,0,0,0,-1.4407676151590272,1.7990193869422655,2,1.0,0,0,0,1,0,5,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5012113315036256,1.8014240272472735,4,0.0,0,0,0,0,2,5,2
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.1617483881916026,1.8025533062917292,4,0.0,0,0,0,1,1,5,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06193885144189326,1.8025850632952285,2,1.0,0,0,0,0,2,5,1
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.8652203535642984,1.8026663612241887,0,1.0,0,0,0,0,1,5,3
0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.06701990572410867,1.8034539349109833,2,0.0,0,1,0,0,2,5,3
0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.7214596972734274,1.8046848363666383,2,0.0,0,0,0,0,2,5,3
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5490579259944853,1.806671554505589,4,0.0,0,0,0,0,5,5,2
0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.6610313182930567,1.8074718309937838,4,0.0,0,1,0,0,0,5,3
1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.3115033009366972,1.8089682209986964,1,1.0,0,0,0,0,5,5,3
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.18118959596210407,1.8100682835999307,4,0.0,1,1,1,1,1,5,3
1,0,0,0,0,1,0,0,1,0,0,0,0,0,-0.007486886384153548,1.8127346016137778,3,1.0,0,0,0,0,5,5,3
0,0,0,0,1,1,1,0,0,1,0,1,0,0,-0.7571964457250078,1.812998819882897,0,1.0,0,0,0,0,6,5,0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.40585687947405374,1.81420812657617,4,0.0,0,0,0,0,1,5,3
1,0,0,1,1,1,1,1,1,1,1,0,1,0,0.5305120778643997,1.8162075475165207,4,1.0,0,0,0,1,4,5,3
1,1,1,0,0,1,0,0,0,0,0,0,0,0,-0.41693517729266255,1.8190237585868874,0,0.0,0,0,0,1,4,5,1
0,0,0,1,1,1,1,1,1,1,0,0,0,1,1.3765076158532321,1.8211248019384352,4,1.0,0,0,0,0,6,5,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9821177819510679,1.821414425810355,0,0.0,0,0,0,0,5,5,3
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.5548164541809963,1.8214538044946935,2,1.0,1,0,0,0,0,5,3
1,0,0,0,0,0,0,1,1,1,1,1,1,1,-0.24409464745930878,1.8217154822035324,0,1.0,0,0,0,0,5,5,1
0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.2143704799083499,1.8286918607323779,0,0.0,0,0,0,1,5,5,3
0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0261689230944935,1.8288773216328178,4,1.0,0,0,0,1,3,5,3
0,0,0,0,0,1,0,1,0,1,0,1,1,0,0.029689494114054405,1.8312578266151656,4,1.0,1,1,1,1,2,5,3
1,1,1,1,1,1,1,1,0,0,0,0,0,0,-0.4134631235331491,1.831721478866263,4,1.0,1,1,1,1,0,5,3
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.5087482286889115,1.8325865396415992,0,0.0,1,1,1,1,3,5,3
0,0,0,0,1,0,0,0,0,1,1,1,0,0,0.9260721537348543,1.8354954811621835,4,1.0,0,0,0,0,4,5,3
0,0,0,0,0,1,0,0,0,0,1,0,1,0,-1.6337629936451683,1.8374326583756757,4,1.0,0,0,0,0,0,5,3
0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.7034219545715636,1.837854391382152,4,0.0,1,0,0,0,8,5,3
0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.9941429437523105,1.8414772303414146,3,1.0,0,0,0,0,0,5,1
0,0,0,0,0,0,1,1,0,0,0,1,0,1,-1.1895094809034852,1.8439136276499222,3,0.0,0,0,0,0,0,5,3
1,0,0,0,0,0,1,1,1,1,1,0,0,0,-0.4050793839674937,1.8454951264242152,0,0.0,0,0,0,1,2,5,3
0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.3641768969956615,1.8475860075346433,4,0.0,0,0,0,0,4,5,3
0,0,0,1,1,1,1,1,1,1,0,0,0,1,-0.5788514404192541,1.8515099028870836,4,0.0,0,0,0,0,6,5,3
0,0,0,0,0,1,0,0,1,0,0,1,1,0,0.20608676194495895,1.8525489920415998,3,0.0,0,1,0,0,4,5,3
0,0,0,0,0,1,0,0,1,0,1,0,1,0,-1.0724758639364618,1.853561405313173,4,0.0,0,0,0,1,0,5,1
0,1,0,0,0,1,0,0,0,0,0,0,0,1,-0.4834123041516452,1.853873894227613,0,0.0,0,0,0,1,2,5,3
0,0,0,0,0,1,1,1,1,1,1,1,0,0,-0.3143825650299524,1.85438327656375,4,0.0,0,0,0,1,0,5,1
1,1,1,1,1,1,1,0,1,0,0,0,0,0,0.051707396003653476,1.8546894140774886,0,0.0,0,0,0,0,2,5,3
0,0,0,0,0,1,1,0,1,0,1,0,0,1,-1.084670394213778,1.856121019795262,4,1.0,1,1,1,1,7,5,3
0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.0739308333473165,1.8562963184545798,2,0.0,1,1,1,1,3,5,3
0,0,0,0,1,1,1,1,1,1,1,1,0,0,0.16044195764305885,1.8563153726566812,2,0.0,0,0,0,0,5,5,3
0,0,0,0,1,1,0,0,0,1,1,0,0,0,0.2690918350444275,1.8606305142922386,4,0.0,0,0,0,0,0,5,3
0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.5742299743052135,1.8619249297548923,3,0.0,0,0,1,0,2,5,3
0,0,0,0,0,1,1,1,0,0,0,1,0,0,0.017325595360663994,1.8620189304852526,4,0.0,0,0,0,0,2,5,3
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3568247056506769,1.8633146162280467,1,1.0,0,0,0,0,1,5,3
1,0,0,1,1,1,1,1,1,1,0,0,0,1,1.7000014051542671,1.8634073466782644,4,1.0,0,0,0,0,3,5,1
1,1,1,1,1,1,1,0,0,0,1,1,1,0,1.2428758882309725,1.8653826322959548,1,1.0,0,1,0,1,8,5,3
0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.017156226884589947,1.8661219353374314,1,1.0,0,1,0,1,8,5,3
0,0,0,0,1,0,0,0,1,0,0,0,1,1,-1.3848760180546602,1.8672308898996455,4,1.0,0,0,0,0,2,5,3
1,1,1,1,1,1,1,0,0,0,0,1,1,0,-0.9116604959043503,1.8677987051222227,4,0.0,0,0,0,0,2,5,3
0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.616212526757763,1.8687653883087585,4,0.0,0,0,0,0,4,5,3
0,0,0,0,0,0,0,0,0,1,1,0,0,0,-0.36883453008769207,1.8707279711250488,4,0.0,0,0,0,0,8,5,3
1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.36088954907644866,1.8722662803745802,4,1.0,0,1,0,0,0,5,3
0,0,1,1,0,0,1,0,0,1,0,0,0,0,0.7482352538573218,1.875626171344864,4,1.0,0,0,0,0,3,5,2
0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0194788682895768,1.8792096316197862,2,0.0,0,0,0,0,5,5,3
0,0,1,0,1,1,0,0,0,0,0,0,0,1,-0.6119629774916897,1.8800594490334417,4,0.0,0,0,0,1,4,5,3
0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.5607443508435808,1.88238533196977,4,1.0,0,1,0,0,1,5,3
1,0,0,0,0,1,1,0,0,0,0,0,0,1,-0.7043534811899698,1.8831386080927874,4,0.0,0,0,0,0,1,5,3
0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.893961490154634,1.8839515873823827,4,1.0,0,0,0,0,1,5,3
0,1,1,0,1,0,0,1,0,1,0,0,0,0,-1.6945662765556773,1.884537186526919,4,0.0,0,0,0,0,5,5,1
0,0,0,0,0,1,1,0,1,0,1,0,0,1,0.833766334274611,1.8845587812892985,3,1.0,0,0,1,0,5,5,3
0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.0220679126907313,1.8863549574072505,4,1.0,0,0,0,0,3,5,3
0,0,1,0,0,0,0,1,0,0,0,0,1,0,-0.383993008696301,1.8875515612991256,0,0.0,1,1,1,1,1,5,3
0,0,1,0,0,1,0,0,1,1,1,0,0,0,-0.6620960464095467,1.8912036167016073,4,1.0,0,0,0,1,7,5,1
1,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.1461996682886292,1.8955822723441633,0,0.0,0,1,0,0,5,5,3
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31202674372914585,1.8966950377467982,3,0.0,0,0,0,0,6,5,3
0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.44057741706919074,1.8967725248353395,4,1.0,0,0,0,0,1,5,3
0,0,1,0,0,0,0,1,1,0,1,0,0,0,1.2165390902014903,1.8971790144801373,2,1.0,0,1,0,0,2,5,3
1,1,0,0,0,0,1,0,0,0,0,1,0,0,1.4041146774532682,1.8980859945000925,3,1.0,0,0,0,0,4,5,3
0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.4293837602840897,1.8983908617336909,4,0.0,0,1,0,1,1,5,3
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.8112403269567904,1.8991885976616076,4,1.0,0,0,0,1,6,5,3
0,0,0,0,0,1,0,0,0,1,1,0,0,0,1.4896457578705573,1.905085238071458,4,1.0,0,0,0,0,0,5,3
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.5462995131172574,1.9071824705825873,3,0.0,1,0,0,1,3,5,1
0,0,0,0,1,1,1,0,0,1,0,1,0,0,-0.5256697389320683,1.9107608497369482,0,1.0,1,1,1,1,0,5,3
0,0,0,0,0,1,0,0,0,0,0,1,0,0,-1.492001579171364,1.9120743194017014,4,1.0,0,0,0,0,3,5,3
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.7683901025101089,1.9150035854045273,4,1.0,1,1,1,1,4,5,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.6948688465298345,1.9155002649392643,2,0.0,1,1,0,0,8,5,3
0,0,0,0,0,1,1,1,1,1,1,1,1,1,-1.3151808901502748,1.9159893227931621,0,0.0,0,0,0,0,4,5,3
0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.30125650813422966,1.9162687844239623,3,1.0,0,1,0,1,2,5,3
0,0,0,0,0,1,1,0,0,1,1,0,0,0,1.2073931924935026,1.9200758140035223,0,0.0,0,0,0,0,3,5,3
0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.3978812237343554,1.9212724178953953,4,1.0,0,0,0,0,3,5,3
0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.9418080846454937,1.921714475384113,4,0.0,1,0,0,0,2,5,2
0,0,1,0,1,0,0,0,0,1,0,1,0,0,1.4435775323784732,1.9282119583001827,0,1.0,1,1,0,1,6,5,1
1,1,0,0,0,1,0,1,0,1,0,0,0,1,0.894400248709046,1.9312682523170062,4,0.0,0,0,0,0,6,5,3
0,1,0,0,0,0,0,1,0,0,0,0,0,1,1.7705433754390216,1.9387463915011496,3,1.0,1,1,1,1,0,5,3
0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.0217500053523465,1.940574324622601,0,0.0,0,0,0,1,0,5,1
0,0,0,0,0,1,1,1,1,1,1,1,0,0,0.16103474730931713,1.9406683253529589,4,1.0,0,0,0,0,4,5,3
0,0,0,1,1,1,1,1,1,1,0,1,1,0,-1.3318636850435481,1.9413174385044962,4,0.0,0,0,0,0,1,5,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0217653427165736,1.9423311220562118,1,0.0,1,1,1,1,2,5,3
1,0,0,0,0,0,1,0,0,0,0,1,0,0,-1.4218830300767942,1.9438300526214047,3,0.0,0,0,0,1,4,5,3
0,0,0,0,0,0,0,1,1,0,0,0,1,0,-0.729335331410861,1.944396597563842,1,1.0,0,1,1,0,2,5,1
1,1,0,0,0,0,0,1,1,1,0,0,0,0,-0.3728146892754271,1.9452705503001577,4,0.0,1,0,0,0,4,5,3
0,0,0,0,0,0,0,1,1,1,1,1,1,1,1.681370872786145,1.9453670915907961,4,1.0,0,0,1,0,4,5,3
0,0,0,0,0,1,0,0,0,0,0,1,1,1,1.5855929995663882,1.945370902431217,3,0.0,0,0,0,1,2,5,1
0,0,0,0,0,1,1,1,1,1,1,1,0,0,-0.9229234995632606,1.9476624878037654,2,0.0,1,1,1,1,2,5,3
1,1,1,0,0,0,1,0,0,0,0,1,0,0,0.7831251599285328,1.9493392575885566,0,1.0,1,0,1,1,7,5,0
0,0,0,0,0,1,0,1,1,1,1,1,1,1,-0.8766012213570652,1.956426150489581,2,1.0,0,0,0,0,0,5,1
0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.5483651147259629,1.9590899279431475,2,1.0,0,1,0,0,2,5,1
1,0,0,0,1,0,0,0,0,0,0,1,0,0,-1.0734073905548678,1.9662377942908922,2,0.0,0,1,0,0,4,5,3
1,1,1,1,1,1,1,0,1,0,0,0,0,1,0.6937832887995822,1.9672819645659672,0,0.0,1,1,1,1,4,5,3
0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.9113217589522025,1.9702772851360724,4,1.0,0,0,0,1,4,5,3
0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.7265560889198702,1.9728864405436195,4,0.0,0,1,0,0,7,5,1
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.2921259477904697,1.97454796696673,2,1.0,1,0,0,0,4,5,2
0,0,0,0,0,1,1,1,1,1,1,1,0,0,1.5693336258632995,1.9745809942503698,4,1.0,0,0,0,0,3,5,3
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.6147090400868613,1.9767366596479392,0,1.0,1,1,0,0,0,5,3
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5159463889220497,1.9859906504677927,4,0.0,1,1,1,1,1,5,3
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.3911218220556297,1.986190084449773,0,1.0,0,0,0,1,0,5,3
1,1,1,1,1,1,1,0,1,0,0,1,1,0,0.32024111481872725,1.989638895029856,2,1.0,0,0,0,0,3,5,3
1,1,1,1,1,1,1,0,1,0,0,0,0,0,0.18000401662958757,1.9909853919782488,4,0.0,0,0,0,0,3,5,3
0,0,0,0,0,1,1,0,0,0,0,1,1,1,0.7401055670057772,1.9931804360601566,2,1.0,0,0,0,0,1,5,3
0,0,0,0,0,1,0,0,1,1,1,0,0,0,0.8590869214476501,1.9965174619879205,0,0.0,0,0,0,0,4,5,2
1,0,1,0,0,0,0,1,0,0,0,1,0,0,-0.3703588463723567,2.000569655634501,3,1.0,0,0,0,1,3,5,3
1,0,0,0,0,1,1,0,0,0,0,0,0,0,-0.047119109785432475,2.005272232712757,2,1.0,1,0,0,0,8,5,3
0,0,0,0,1,0,0,0,1,0,1,1,0,0,-0.0693063801511056,2.007054435749168,4,0.0,0,0,0,0,6,5,1
0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.3683264246594706,2.008576231356881,3,1.0,0,0,0,0,7,5,3
0,0,0,0,0,1,0,1,1,1,1,1,1,1,0.10488909749083934,2.0112222248884883,3,1.0,0,0,0,0,1,5,3
